,inc0,inc1,incdiff,lats,lngs,pop0,pop1,popdiff
4712,2818969585785.301,3219892194146.5513,400922608361.2505,42.35606002807617,-83.79031372070312,58598047.902323976,74993874.83937778,16395826.9370538
4713,11027422279472.785,12707881573885.182,1680459294412.3965,42.35606002807617,-83.55316162109375,177482646.82564577,246539423.54960582,69056776.72396004
4714,36042642004640.43,40299132360968.11,4256490356327.6797,42.35606002807617,-83.53160095214844,557629072.5264516,750988385.6324341,193359313.10598254
4715,43949514812511.164,39815776818813.01,-4133737993698.1562,42.35606002807617,-83.51004028320312,744224677.3756657,813422033.3408872,69197355.96522152
4716,65226298856763.11,55143757790078.305,-10082541066684.805,42.35606002807617,-83.48847961425781,1395099329.095365,1352789860.8318796,-42309468.26348543
4717,60276208673345.85,47544365247492.164,-12731843425853.688,42.35606002807617,-83.4669189453125,1422574283.635968,1429536298.3565376,6962014.720569611
4718,45121309529079.65,29964061708640.875,-15157247820438.773,42.35606002807617,-83.44535827636719,1164113240.3849137,1020246699.2047852,-143866541.18012846
4719,60619124358628.84,45792439802739.19,-14826684555889.656,42.35606002807617,-83.42379760742188,1553144589.5849009,1510408738.580052,-42735851.00484896
4720,47243925781888.12,39723525784342.71,-7520399997545.406,42.35606002807617,-83.4022445678711,1277906582.5542095,1382166277.1901019,104259694.63589239
4721,46298883630025.28,38633086512246.91,-7665797117778.375,42.35606002807617,-83.38068389892578,1264700367.8751743,1273987107.6624553,9286739.787281036
4722,74552843589811.17,58507237251201.766,-16045606338609.406,42.35606002807617,-83.35912322998047,2141596106.95298,2072450806.8663971,-69145300.0865829
4723,63504293408955.945,48962988452579.29,-14541304956376.656,42.35606002807617,-83.33756256103516,1969447081.7274673,1880274403.3504534,-89172678.37701392
4724,57800891296947.055,43152373127418.62,-14648518169528.438,42.35606002807617,-83.31600189208984,1743676178.3660972,1684807041.247413,-58869137.11868429
4725,63708610724287.33,42790725806153.04,-20917884918134.29,42.35606002807617,-83.29444122314453,1784225631.9125597,1788483524.901151,4257892.988591194
4726,52413528884973.13,34269273992919.098,-18144254892054.035,42.35606002807617,-83.27288055419922,1780435049.3638077,1709001030.2186334,-71434019.14517426
4727,39837757961700.82,26577026434414.496,-13260731527286.324,42.35606002807617,-83.25132751464844,1659866487.2823768,1516330766.3728783,-143535720.90949845
4728,72681541798054.8,42408447046640.945,-30273094751413.85,42.35606002807617,-83.22976684570312,3721789987.7222824,2914645549.3249187,-807144438.3973637
4729,46333167369562.84,23422812123684.863,-22910355245877.98,42.35606002807617,-83.20820617675781,2613829608.30876,2019822559.230757,-594007049.0780032
4730,59155923543894.31,32455578783087.605,-26700344760806.707,42.35606002807617,-83.1866455078125,3070787340.4508243,2723369275.139262,-347418065.31156206
4731,68736913171436.98,39153038435566.266,-29583874735870.71,42.35606002807617,-83.16508483886719,3336243599.8482804,2987172173.5984654,-349071426.249815
4732,49447248654748.8,23732010706751.45,-25715237947997.348,42.35606002807617,-83.14352416992188,2859543797.814365,1908273377.3748891,-951270420.4394758
4733,58274211453780.18,24111272574097.797,-34162938879682.383,42.35606002807617,-83.12196350097656,3327294810.202504,1997431248.0432637,-1329863562.1592405
4734,38725031215873.59,21117033772333.227,-17607997443540.367,42.35606002807617,-83.10041046142578,2560243938.710082,1674330937.60892,-885913001.101162
4735,37022471114229.37,26747152633986.01,-10275318480243.355,42.35606002807617,-83.07884979248047,2001956653.470938,1747477717.4531,-254478936.017838
4736,43151367435013.22,29377613219060.523,-13773754215952.695,42.35606002807617,-83.05728912353516,2334138839.4936776,1888928722.4437916,-445210117.049886
4737,36558264550022.164,16141320964218.514,-20416943585803.65,42.35606002807617,-83.03572845458984,1755112451.0161908,1100033855.7749512,-655078595.2412395
4738,47953219711876.766,29290596512317.402,-18662623199559.363,42.35606002807617,-83.01416778564453,2431061168.3362265,1717682477.8977587,-713378690.4384677
4739,1160204938869.1543,1275226638791.5159,115021699922.36157,42.35606002807617,-79.45684051513672,64046600.15865335,60161624.41246117,-3884975.7461921796
4740,1332073238242.1965,1315642014844.2537,-16431223397.942871,42.35606002807617,-79.4352798461914,80143708.86603183,69944465.80693212,-10199243.059099704
4741,1178221965009.0986,984464278455.0249,-193757686554.07373,42.35606002807617,-79.4137191772461,73835892.44903605,59911242.833275765,-13924649.615760282
4742,2909287419601.684,2814941876407.9165,-94345543193.76758,42.33449935913086,-85.70911407470703,67025449.306441054,74543245.48738396,7517796.180942908
4743,4252696055528.5596,4549176897586.3,296480842057.74023,42.33449935913086,-85.68755340576172,94554227.03714016,108474919.88488993,13920692.84774977
4744,4309736054666.692,4296226586902.406,-13509467764.286133,42.33449935913086,-85.6659927368164,108628343.3195522,138223098.95295408,29594755.633401886
4745,4895270096851.375,4898219186691.097,2949089839.7216797,42.33449935913086,-85.64443969726562,155973528.3723441,183681355.03372726,27707826.661383152
4746,6430757862664.526,7387555128839.184,956797266174.6572,42.33449935913086,-85.62287902832031,229205011.86074877,275333585.23701096,46128573.37626219
4747,5431522293972.473,5706048796218.834,274526502246.36133,42.33449935913086,-85.601318359375,194637920.00816435,233922188.80978236,39284268.80161801
4748,7098926321085.26,5670306553840.7705,-1428619767244.4893,42.33449935913086,-85.57975769042969,266342872.1065465,276281385.2054952,9938513.098948687
4749,17360392612222.92,14745023223459.498,-2615369388763.422,42.33449935913086,-85.55819702148438,711906411.4418006,690248573.6379783,-21657837.80382228
4750,10893208173270.977,12015880867120.39,1122672693849.414,42.33449935913086,-85.53663635253906,424117701.30155885,537725889.9050094,113608188.60345054
4751,11405625288252.244,12635256742988.676,1229631454736.4316,42.33449935913086,-85.51507568359375,299683135.2045578,449764922.36919695,150081787.16463917
4752,7461127447828.407,9285989596076.36,1824862148247.9521,42.33449935913086,-85.49352264404297,206906540.47881994,302599400.27810735,95692859.79928741
4753,2656844190874.8115,3495890503313.7485,839046312438.937,42.33449935913086,-85.47196197509766,78336950.10910945,98460401.73798493,20123451.62887548
4754,2503801109715.7324,2705808745204.3457,202007635488.61328,42.33449935913086,-85.45040130615234,73210173.1529087,80382361.57306825,7172188.4201595485
4755,2511813806574.399,2715111156691.9473,203297350117.54834,42.33449935913086,-85.42884063720703,73317542.47284861,80614167.09347108,7296624.620622471
4756,2332008988849.8037,2204536701900.6367,-127472286949.16699,42.33449935913086,-85.40727996826172,60529530.03437343,60748908.04319717,219378.0088237375
4757,1959125993763.8901,1649059577897.7488,-310066415866.14136,42.33449935913086,-85.3641586303711,72746978.13212249,74743470.39660922,1996492.26448673
4758,1779271088461.691,1506004599309.6382,-273266489152.05273,42.33449935913086,-85.27792358398438,78250122.46307111,95695922.17719482,17445799.71412371
4759,6354476950150.727,4532357375962.314,-1822119574188.412,42.33449935913086,-85.25636291503906,288012973.2558166,255587224.27496204,-32425748.98085454
4760,9606688068433.041,6780462206262.05,-2826225862170.991,42.33449935913086,-85.23480224609375,432621319.3926223,428041581.7845091,-4579737.60811317
4761,11416988557798.5,8572405371589.503,-2844583186208.997,42.33449935913086,-85.21324157714844,604846228.397766,580509536.796261,-24336691.60150504
4762,17192017644347.273,11605315559256.3,-5586702085090.973,42.33449935913086,-85.19168853759766,861299851.5108331,788957128.9295757,-72342722.58125746
4763,36112014690754.1,26241791669720.023,-9870223021034.078,42.33449935913086,-85.17012786865234,1359741468.3160832,1248298737.6889846,-111442730.62709856
4764,15078214039950.908,10489742145467.309,-4588471894483.6,42.33449935913086,-85.14856719970703,648404786.8235908,580008313.0332315,-68396473.79035926
4765,4737673376929.15,2698980749816.2046,-2038692627112.9458,42.33449935913086,-85.12700653076172,185685149.87385455,160338419.2301611,-25346730.643693447
4766,4133496866311.9194,4570581614497.164,437084748185.2446,42.33449935913086,-85.1054458618164,124865587.14307928,122307154.18953511,-2558432.9535441697
