,fips,values,colors
742,18159,0.0,#ffffff
743,18161,0.0,#ffffff
744,18163,0.0,#ffffff
745,18165,0.0,#ffffff
746,18167,0.0,#ffffff
747,18169,0.0,#ffffff
748,18171,0.0,#ffffff
749,18173,0.0,#ffffff
750,18175,0.0,#ffffff
751,18177,0.0,#ffffff
752,18179,0.0,#ffffff
753,18181,0.0,#ffffff
754,18183,0.0,#ffffff
755,19001,0.0,#ffffff
756,19003,0.0,#ffffff
757,19005,0.04397633968310634,#74c476
758,19007,0.0,#ffffff
759,19009,0.0,#ffffff
760,19011,0.0,#ffffff
761,19013,0.0,#ffffff
762,19015,0.0,#ffffff
763,19017,0.0,#ffffff
764,19019,0.0,#ffffff
765,19021,0.0,#ffffff
766,19023,0.0,#ffffff
767,19025,-0.048352344932092665,#a1d99b
768,19027,0.007154225222734319,#a1d99b
769,19029,0.0,#ffffff
770,19031,0.0,#ffffff
771,19033,0.0,#ffffff
772,19035,0.0,#ffffff
773,19037,0.0,#ffffff
774,19039,0.0,#ffffff
775,19041,0.0,#ffffff
776,19043,0.0,#ffffff
777,19045,0.0,#ffffff
778,19047,0.0,#ffffff
779,19049,0.0,#ffffff
780,19051,0.0,#ffffff
781,19053,0.0,#ffffff
782,19055,0.0,#ffffff
783,19057,0.0,#ffffff
784,19059,-0.03268708937760635,#a1d99b
785,19061,0.0,#ffffff
786,19063,0.0,#ffffff
787,19065,0.0,#ffffff
788,19067,0.0,#ffffff
789,19069,0.0,#ffffff
790,19071,0.09940231808319687,#74c476
791,19073,0.0,#ffffff
792,19075,0.0,#ffffff
793,19077,0.0,#ffffff
794,19079,0.0,#ffffff
795,19081,0.06826663657548095,#74c476
796,19083,0.0,#ffffff
797,19085,0.0,#ffffff
798,19087,0.0,#ffffff
799,19089,0.0,#ffffff
800,19091,0.0,#ffffff
801,19093,0.13494983244714504,#74c476
802,19095,0.0,#ffffff
803,19097,-0.05754809610979919,#a1d99b
804,19099,0.0,#ffffff
805,19101,0.0,#ffffff
806,19103,0.0,#ffffff
807,19105,0.0,#ffffff
808,19107,0.0,#ffffff
809,19109,0.0,#ffffff
810,19111,0.0,#ffffff
811,19113,0.0,#ffffff
812,19115,0.0,#ffffff
813,19117,-0.16049606989686716,#a1d99b
814,19119,0.012822899693881758,#74c476
815,19121,0.0,#ffffff
816,19123,0.0,#ffffff
817,19125,0.0,#ffffff
818,19127,0.0,#ffffff
819,19129,-0.010034746922600774,#a1d99b
820,19131,0.0,#ffffff
821,19133,0.0,#ffffff
822,19135,0.0,#ffffff
823,19137,0.0,#ffffff
824,19139,0.0,#ffffff
825,19141,0.0,#ffffff
826,19143,0.0,#ffffff
827,19145,0.0,#ffffff
828,19147,0.0,#ffffff
829,19149,0.0,#ffffff
830,19151,0.0,#ffffff
831,19153,0.0,#ffffff
832,19155,-0.01477307698517786,#a1d99b
833,19157,0.0,#ffffff
834,19159,0.0,#ffffff
835,19161,0.0,#ffffff
836,19163,0.0,#ffffff
837,19165,0.0,#ffffff
838,19167,0.0,#ffffff
839,19169,0.0,#ffffff
840,19171,0.0,#ffffff
841,19173,0.0,#ffffff
842,19175,-0.007640571249119421,#a1d99b
843,19177,0.18976674358014228,#74c476
844,19179,0.0,#ffffff
845,19181,0.024361187137872994,#74c476
846,19183,0.0,#ffffff
847,19185,0.0,#ffffff
848,19187,0.0,#ffffff
849,19189,0.0,#ffffff
850,19191,0.11241036377992253,#74c476
851,19193,0.0,#ffffff
852,19195,-0.010901955341344194,#a1d99b
853,19197,0.009668953062402725,#a1d99b
854,20001,0.0,#ffffff
855,20003,0.0,#ffffff
856,20005,0.0,#ffffff
857,20007,0.0,#ffffff
858,20009,0.0,#ffffff
859,20011,-0.05678184093791143,#a1d99b
860,20013,0.0,#ffffff
861,20015,0.0,#ffffff
862,20017,0.0,#ffffff
863,20019,0.0,#ffffff
864,20021,0.0,#ffffff
865,20023,0.0,#ffffff
866,20025,0.0,#ffffff
867,20027,0.0,#ffffff
868,20029,0.0,#ffffff
869,20031,0.0,#ffffff
870,20033,0.0,#ffffff
871,20035,0.0,#ffffff
872,20037,0.0,#ffffff
873,20039,0.0,#ffffff
874,20041,0.0,#ffffff
875,20043,-0.008647864794434168,#a1d99b
876,20045,0.0,#ffffff
877,20047,0.0,#ffffff
878,20049,0.0,#ffffff
879,20051,0.0,#ffffff
880,20053,0.02562103611554897,#74c476
881,20055,-0.017117802045382255,#a1d99b
882,20057,0.0,#ffffff
883,20059,-0.025051320331484,#a1d99b
884,20061,0.14982566577751072,#74c476
885,20063,-0.0025529210232209704,#a1d99b
886,20065,-0.007300902905736098,#a1d99b
887,20067,0.0,#ffffff
888,20069,-0.020407967133248037,#a1d99b
889,20071,0.10201655547194619,#74c476
890,20073,-0.023868054629868383,#a1d99b
891,20075,0.0,#ffffff
892,20077,0.0,#ffffff
893,20079,0.0,#ffffff
894,20081,0.0,#ffffff
895,20083,0.0,#ffffff
896,20085,0.0,#ffffff
897,20087,0.0,#ffffff
898,20089,0.0,#ffffff
899,20091,0.0,#ffffff
900,20093,0.0,#ffffff
901,20095,0.0,#ffffff
902,20097,0.0,#ffffff
903,20099,0.0,#ffffff
904,20101,0.02023160794652717,#74c476
905,20103,0.0,#ffffff
906,20105,0.0,#ffffff
907,20107,0.0,#ffffff
908,20109,0.0,#ffffff
909,20111,0.0,#ffffff
910,20113,0.0,#ffffff
911,20115,0.0,#ffffff
912,20117,-0.007735261081482539,#a1d99b
913,20119,0.0,#ffffff
914,20121,0.0,#ffffff
915,20123,0.0,#ffffff
916,20125,0.0,#ffffff
917,20127,0.09474590571778471,#74c476
918,20129,0.0,#ffffff
919,20131,0.0,#ffffff
920,20133,0.0,#ffffff
921,20135,0.0,#ffffff
922,20137,0.0,#ffffff
923,20139,0.0,#ffffff
924,20141,0.0,#ffffff
925,20143,-0.014921916547523634,#a1d99b
926,20145,0.0,#ffffff
927,20147,0.004450222219749584,#a1d99b
928,20149,0.0,#ffffff
929,20151,0.0,#ffffff
930,20153,0.0,#ffffff
931,20155,0.0,#ffffff
932,20157,0.0,#ffffff
933,20159,0.0,#ffffff
934,20161,0.0,#ffffff
935,20163,0.014145363199110608,#74c476
936,20165,0.0,#ffffff
937,20167,0.0,#ffffff
938,20169,0.0,#ffffff
939,20171,0.010103297358710258,#74c476
940,20173,0.0701066130804492,#74c476
941,20175,0.0,#ffffff
942,20177,0.0,#ffffff
943,20179,0.0,#ffffff
944,20181,0.0,#ffffff
945,20183,-0.012190330565617849,#a1d99b
946,20185,-0.008355523761026513,#a1d99b
947,20187,0.0,#ffffff
948,20189,0.0,#ffffff
949,20191,0.0,#ffffff
950,20193,-0.011685455238421169,#a1d99b
951,20195,0.0,#ffffff
952,20197,0.0,#ffffff
953,20199,0.0,#ffffff
954,20201,0.0,#ffffff
955,20203,0.0,#ffffff
956,20205,0.0,#ffffff
957,20207,0.0,#ffffff
958,20209,0.0,#ffffff
959,21001,0.0,#ffffff
960,21003,0.0,#ffffff
961,21005,0.0,#ffffff
962,21007,0.0,#ffffff
963,21009,0.0,#ffffff
964,21011,0.0,#ffffff
965,21013,0.0,#ffffff
966,21015,0.013200695233867072,#74c476
967,21017,-0.008438795883281367,#a1d99b
968,21019,0.0,#ffffff
969,21021,0.00775629496911281,#a1d99b
970,21023,0.015305932258065681,#74c476
971,21025,0.0,#ffffff
972,21027,-0.17593643094327824,#a1d99b
973,21029,0.038367171871048586,#74c476
974,21031,0.022149915590950343,#74c476
975,21033,0.0,#ffffff
976,21035,0.0,#ffffff
977,21037,-0.0364746806217766,#a1d99b
978,21039,0.0,#ffffff
979,21041,0.0,#ffffff
980,21043,0.0,#ffffff
981,21045,0.0,#ffffff
982,21047,-0.017569609245423497,#a1d99b
983,21049,0.0,#ffffff
984,21051,0.0021723690031606167,#a1d99b
985,21053,0.0,#ffffff
986,21055,-0.009474312660998917,#a1d99b
987,21057,0.0,#ffffff
988,21059,0.0,#ffffff
989,21061,0.0,#ffffff
990,21063,0.0,#ffffff
991,21065,-0.0016475018571567197,#a1d99b
992,21067,0.0,#ffffff
993,21069,0.4438046669915346,#238b45
994,21071,0.0,#ffffff
995,21073,0.13229936754260874,#74c476
996,21075,0.0,#ffffff
997,21077,-0.016343043376173143,#a1d99b
998,21079,0.020711010763485155,#74c476
999,21081,0.0,#ffffff
1000,21083,0.0,#ffffff
1001,21085,0.0,#ffffff
1002,21087,0.0,#ffffff
1003,21089,-0.02932309211466394,#a1d99b
1004,21091,0.01166763855223745,#74c476
1005,21093,0.0,#ffffff
1006,21095,0.0,#ffffff
1007,21097,0.0,#ffffff
1008,21099,-0.014056328826864811,#a1d99b
1009,21101,0.0,#ffffff
1010,21103,-0.004249095240466611,#a1d99b
1011,21105,0.0,#ffffff
1012,21107,0.03677793803028899,#74c476
1013,21109,0.0,#ffffff
1014,21111,0.48341885124970735,#238b45
1015,21113,-0.007893914656380107,#a1d99b
1016,21115,0.04277465840940627,#74c476
1017,21117,-0.03680951187595555,#a1d99b
1018,21119,-0.013971023740765486,#a1d99b
1019,21121,-0.056846272819289174,#a1d99b
1020,21123,0.0,#ffffff
1021,21125,-0.02473649270659096,#a1d99b
1022,21127,0.01638909591997953,#74c476
1023,21129,0.0021162749393888562,#a1d99b
1024,21131,0.03351334529143728,#74c476
1025,21133,0.001183057048161269,#a1d99b
1026,21135,0.0,#ffffff
1027,21137,-0.0465381514592915,#a1d99b
1028,21139,-0.014557887753196917,#a1d99b
1029,21141,0.0,#ffffff
1030,21143,0.002678972873213135,#a1d99b
1031,21145,0.00524647499651327,#a1d99b
1032,21147,-0.01455721010789229,#a1d99b
1033,21149,0.0,#ffffff
1034,21151,0.0,#ffffff
1035,21153,0.0,#ffffff
1036,21155,0.017159463930537473,#74c476
1037,21157,0.863866480336983,#00441b
1038,21159,-0.0033207678170171966,#a1d99b
1039,21161,0.07475858359554727,#74c476
1040,21163,0.039174888364000904,#74c476
1041,21165,0.0019130367740471661,#a1d99b
1042,21167,0.0029657697866485736,#a1d99b
1043,21169,0.07864943282042451,#74c476
1044,21171,0.47444926325176195,#238b45
1045,21173,0.0,#ffffff
1046,21175,-0.0009070343127329504,#a1d99b
1047,21177,0.014326372747269316,#74c476
1048,21179,0.027932244229522486,#74c476
1049,21181,0.05101285971360078,#74c476
1050,21183,-0.04715853221731025,#a1d99b
1051,21185,0.0,#ffffff
1052,21187,0.017097722249801564,#74c476
1053,21189,0.03342062524279652,#74c476
1054,21191,0.16760347207835746,#74c476
1055,21193,0.03881722887095152,#74c476
1056,21195,0.338785085552083,#41ab5d
1057,21197,0.0,#ffffff
1058,21199,-0.006002489183595371,#a1d99b
1059,21201,0.03919761008965468,#74c476
1060,21203,0.0,#ffffff
1061,21205,0.06567673761897587,#74c476
1062,21207,0.030870771771816463,#74c476
1063,21209,-0.010842943164700176,#a1d99b
1064,21211,0.0,#ffffff
1065,21213,0.004505375441066597,#a1d99b
1066,21215,0.10370571489628223,#74c476
1067,21217,0.01820787535191899,#74c476
1068,21219,0.01067248910949177,#74c476
1069,21221,0.022834856973465302,#74c476
1070,21223,0.0,#ffffff
1071,21225,0.023561157734332983,#74c476
1072,21227,0.0,#ffffff
1073,21229,0.007410251051062068,#a1d99b
1074,21231,0.05494216300909348,#74c476
1075,21233,-0.015291762896428264,#a1d99b
1076,21235,-0.0054943561037125825,#a1d99b
1077,21237,0.046329449046321955,#74c476
1078,21239,0.0,#ffffff
1079,22001,-0.007382697225155413,#a1d99b
1080,22003,0.0,#ffffff
1081,22005,0.0,#ffffff
1082,22007,0.0,#ffffff
1083,22009,0.016096263068597332,#74c476
1084,22011,0.0,#ffffff
1085,22013,0.020865735045275995,#74c476
1086,22015,0.0,#ffffff
1087,22017,-0.07936407784238923,#a1d99b
1088,22019,-0.008100138450809827,#a1d99b
1089,22021,0.005963744928342005,#a1d99b
1090,22023,-0.039826986230761106,#a1d99b
1091,22025,0.020808902291681725,#74c476
1092,22027,0.0,#ffffff
1093,22029,0.0,#ffffff
1094,22031,0.0,#ffffff
1095,22033,-0.032537600963212336,#a1d99b
1096,22035,-0.177329302694762,#a1d99b
1097,22037,0.0,#ffffff
1098,22039,0.0,#ffffff
1099,22041,0.1750347149521165,#74c476
1100,22043,0.0,#ffffff
1101,22045,0.0,#ffffff
1102,22047,0.0,#ffffff
1103,22049,0.0,#ffffff
1104,22051,-0.10520971873035487,#a1d99b
1105,22053,0.0,#ffffff
1106,22055,0.0,#ffffff
1107,22057,0.0,#ffffff
1108,22059,-0.030024659304020464,#a1d99b
1109,22061,-0.0945313446072893,#a1d99b
1110,22063,0.0,#ffffff
1111,22065,0.001977145007955116,#a1d99b
1112,22067,0.0,#ffffff
1113,22069,0.0,#ffffff
1114,22071,0.0,#ffffff
1115,22073,0.0,#ffffff
1116,22075,0.0,#ffffff
1117,22077,0.0,#ffffff
1118,22079,0.10090303068929768,#74c476
1119,22081,0.0,#ffffff
1120,22083,0.0,#ffffff
1121,22085,0.0,#ffffff
1122,22087,0.0,#ffffff
1123,22089,0.0,#ffffff
1124,22091,0.024505804241009635,#74c476
1125,22093,-0.12397059368979706,#a1d99b
1126,22095,0.0,#ffffff
1127,22097,-0.014761081569117306,#a1d99b
1128,22099,0.0,#ffffff
1129,22101,0.0,#ffffff
1130,22103,-0.012813210253664139,#a1d99b
1131,22105,-0.021780374054695434,#a1d99b
1132,22107,-0.01265756131031237,#a1d99b
1133,22109,0.0,#ffffff
1134,22111,0.0,#ffffff
1135,22113,-0.11020105670329275,#a1d99b
1136,22115,0.021346148679046068,#74c476
1137,22117,0.009560428529996917,#a1d99b
1138,22119,0.0,#ffffff
1139,22121,0.0,#ffffff
1140,22123,0.0,#ffffff
1141,22125,0.02216192194195985,#74c476
1142,22127,0.016266424513689915,#74c476
1143,23001,-0.07460816898488014,#a1d99b
1144,23003,0.0,#ffffff
1145,23005,0.0,#ffffff
1146,23007,0.0,#ffffff
1147,23009,0.0,#ffffff
1148,23011,0.0,#ffffff
1149,23013,0.0,#ffffff
1150,23015,-0.04071135263021216,#a1d99b
1151,23017,0.2096807999676398,#41ab5d
1152,23019,0.02143209079502818,#74c476
1153,23021,0.0,#ffffff
1154,23023,0.0,#ffffff
1155,23025,0.012371447627401087,#74c476
1156,23027,-0.11062488409864119,#a1d99b
1157,23029,0.0035571598443381557,#a1d99b
1158,23031,0.0,#ffffff
1159,24001,0.0,#ffffff
1160,24003,0.0,#ffffff
1161,24005,-0.15281345290138834,#a1d99b
1162,24009,0.0,#ffffff
1163,24011,-0.0009878992933138122,#a1d99b
1164,24013,0.0,#ffffff
1165,24015,-0.01631157777299889,#a1d99b
1166,24017,-0.018005595248292868,#a1d99b
1167,24019,0.0,#ffffff
1168,24021,0.0,#ffffff
1169,24023,0.0,#ffffff
1170,24025,-0.008368468116326543,#a1d99b
1171,24027,0.03738395985963005,#74c476
1172,24029,0.0,#ffffff
1173,24031,0.0,#ffffff
1174,24033,0.0,#ffffff
1175,24035,0.0,#ffffff
1176,24037,0.0,#ffffff
1177,24039,0.0,#ffffff
1178,24041,0.0,#ffffff
1179,24043,0.0,#ffffff
1180,24045,0.0,#ffffff
1181,24047,0.0,#ffffff
1182,24510,0.0,#ffffff
1183,25001,0.0,#ffffff
1184,25003,0.0,#ffffff
1185,25005,0.0,#ffffff
1186,25007,0.0,#ffffff
1187,25009,0.0,#ffffff
1188,25011,0.0,#ffffff
1189,25013,0.0,#ffffff
1190,25015,0.0,#ffffff
1191,25017,0.0,#ffffff
1192,25019,0.0,#ffffff
1193,25021,0.0,#ffffff
1194,25023,0.0,#ffffff
1195,25025,0.0,#ffffff
1196,25027,0.0,#ffffff
1197,26001,0.0,#ffffff
1198,26003,0.0,#ffffff
1199,26005,0.0,#ffffff
1200,26007,0.0,#ffffff
1201,26009,0.0,#ffffff
1202,26011,0.0,#ffffff
1203,26013,0.0,#ffffff
1204,26015,0.0,#ffffff
1205,26017,0.0,#ffffff
1206,26019,0.0,#ffffff
1207,26021,0.0,#ffffff
1208,26023,0.0,#ffffff
1209,26025,0.0,#ffffff
1210,26027,0.0,#ffffff
1211,26029,0.0,#ffffff
1212,26031,0.0,#ffffff
1213,26033,0.0,#ffffff
1214,26035,0.0,#ffffff
1215,26037,0.0,#ffffff
1216,26039,0.0,#ffffff
1217,26041,0.0,#ffffff
1218,26043,0.0,#ffffff
1219,26045,0.0,#ffffff
1220,26047,0.0,#ffffff
1221,26049,0.0,#ffffff
1222,26051,0.0,#ffffff
1223,26053,0.0,#ffffff
1224,26055,0.0,#ffffff
1225,26057,0.0,#ffffff
1226,26059,0.0,#ffffff
1227,26061,0.0,#ffffff
1228,26063,0.0,#ffffff
1229,26065,0.0,#ffffff
1230,26067,0.0,#ffffff
1231,26069,0.0,#ffffff
1232,26071,0.0,#ffffff
1233,26073,0.0,#ffffff
1234,26075,0.0,#ffffff
1235,26077,0.0,#ffffff
1236,26079,0.0,#ffffff
1237,26081,0.0,#ffffff
1238,26083,0.0,#ffffff
1239,26085,0.0,#ffffff
1240,26087,0.0,#ffffff
1241,26089,0.0,#ffffff
1242,26091,0.0,#ffffff
1243,26093,0.0,#ffffff
1244,26095,0.0,#ffffff
1245,26097,0.0,#ffffff
1246,26099,0.0,#ffffff
1247,26101,0.0,#ffffff
1248,26103,0.0,#ffffff
1249,26105,0.0,#ffffff
1250,26107,0.0,#ffffff
1251,26109,0.0,#ffffff
1252,26111,0.0,#ffffff
1253,26113,0.0,#ffffff
1254,26115,0.0,#ffffff
1255,26117,0.0,#ffffff
1256,26119,0.0,#ffffff
1257,26121,0.0,#ffffff
1258,26123,0.0,#ffffff
1259,26125,0.0,#ffffff
1260,26127,0.0,#ffffff
1261,26129,0.0,#ffffff
1262,26131,0.0,#ffffff
1263,26133,0.0,#ffffff
1264,26135,0.0,#ffffff
1265,26137,0.0,#ffffff
1266,26139,0.0,#ffffff
1267,26141,0.0,#ffffff
1268,26143,0.0,#ffffff
1269,26145,0.0,#ffffff
1270,26147,0.0,#ffffff
1271,26149,0.0,#ffffff
1272,26151,0.0,#ffffff
1273,26153,0.0,#ffffff
1274,26155,0.0,#ffffff
1275,26157,0.0,#ffffff
1276,26159,0.0,#ffffff
1277,26161,0.0,#ffffff
1278,26163,0.0,#ffffff
1279,26165,0.019893286629238553,#74c476
1280,27001,0.0,#ffffff
1281,27003,0.0,#ffffff
1282,27005,0.0,#ffffff
1283,27007,0.0,#ffffff
1284,27009,0.0,#ffffff
1285,27011,0.2634208633375556,#41ab5d
1286,27013,0.25838837538793913,#41ab5d
1287,27015,0.0629768751582655,#74c476
1288,27017,0.0598508100588436,#74c476
1289,27019,-0.00374945633909137,#a1d99b
1290,27021,0.1507125178549437,#74c476
1291,27023,0.0,#ffffff
1292,27025,0.32570866715452385,#41ab5d
1293,27027,0.04153566952360538,#74c476
1294,27029,0.021879236126758406,#74c476
1295,27031,0.01674545877777105,#74c476
1296,27033,0.15991038065974217,#74c476
1297,27035,0.03629344629433264,#74c476
1298,27037,-0.10080779786032705,#a1d99b
1299,27039,0.03236732686715503,#74c476
1300,27041,0.03332900347658319,#74c476
1301,27043,0.19035544006735872,#74c476
1302,27045,0.12151235426767916,#74c476
1303,27047,0.06327512148963976,#74c476
1304,27049,0.0,#ffffff
1305,27051,0.2935029027655482,#41ab5d
1306,27053,-0.1249739151604226,#a1d99b
1307,27055,0.20664916800007438,#74c476
1308,27057,0.0061886705662214155,#a1d99b
1309,27059,0.01838349594879798,#74c476
1310,27061,0.0,#ffffff
1311,27063,0.053608069020542055,#74c476
1312,27065,0.0,#ffffff
1313,27067,0.0,#ffffff
1314,27069,0.37385868330466304,#41ab5d
1315,27071,0.1260048861929555,#74c476
1316,27073,0.0,#ffffff
1317,27075,0.0,#ffffff
1318,27077,-0.03863366781835783,#a1d99b
1319,27079,0.2668972178683009,#41ab5d
1320,27081,0.14270481561777779,#74c476
1321,27083,0.26072112273096687,#41ab5d
1322,27085,0.39401285425660715,#41ab5d
1323,27087,0.0,#ffffff
1324,27089,0.13640470666792778,#74c476
1325,27091,0.0,#ffffff
1326,27093,0.032415157700535976,#74c476
1327,27095,0.37912530938686073,#41ab5d
1328,27097,0.3431699730281101,#41ab5d
1329,27099,0.34684284758567796,#41ab5d
1330,27101,0.23323055545992877,#41ab5d
1331,27103,0.1448864492380295,#74c476
1332,27105,0.13955610037781171,#74c476
1333,27107,0.0029912929615603418,#a1d99b
1334,27109,0.18095657576898666,#74c476
1335,27111,0.0,#ffffff
1336,27113,0.48317457743782966,#238b45
1337,27115,0.0,#ffffff
1338,27117,-0.01784200964690095,#a1d99b
1339,27119,0.19865751216587926,#74c476
1340,27121,0.0,#ffffff
1341,27123,0.3176690072019418,#41ab5d
1342,27125,0.11733910723241861,#74c476
1343,27127,0.015887134581718452,#74c476
1344,27129,0.010600793627431567,#74c476
1345,27131,0.016581945620149443,#74c476
1346,27133,0.14750540440230006,#74c476
1347,27135,-0.03021925259868571,#a1d99b
1348,27137,0.0,#ffffff
1349,27139,0.012191713869322954,#74c476
1350,27141,0.0,#ffffff
1351,27143,0.0010845947829399652,#a1d99b
1352,27145,0.0,#ffffff
1353,27147,0.0,#ffffff
1354,27149,0.0,#ffffff
1355,27151,0.0,#ffffff
1356,27153,0.017728975332012138,#74c476
1357,27155,0.0,#ffffff
1358,27157,0.0,#ffffff
1359,27159,0.0,#ffffff
1360,27161,0.0,#ffffff
1361,27163,0.0,#ffffff
1362,27165,0.0,#ffffff
1363,27167,0.0,#ffffff
1364,27169,0.0,#ffffff
1365,27171,0.0,#ffffff
1366,27173,0.0,#ffffff
1367,28001,0.0,#ffffff
1368,28003,0.0,#ffffff
1369,28005,0.0,#ffffff
1370,28007,0.09212118096392082,#74c476
1371,28009,0.0,#ffffff
1372,28011,-0.016036495438407426,#a1d99b
1373,28013,0.0,#ffffff
1374,28015,0.0419853637080411,#74c476
1375,28017,-0.0352927362089428,#a1d99b
1376,28019,0.01846283634467362,#74c476
1377,28021,-0.027395918071705133,#a1d99b
1378,28023,-0.0002361359861722648,#a1d99b
1379,28025,0.08758858683648371,#74c476
1380,28027,0.12364520838766062,#74c476
1381,28029,0.017710302361621123,#74c476
1382,28031,0.22195655465365247,#41ab5d
1383,28033,0.0016435934705706329,#a1d99b
1384,28035,-0.024107130287332496,#a1d99b
1385,28037,0.014333858016722423,#74c476
1386,28039,0.029742863112033266,#74c476
1387,28041,-0.0036556270171605246,#a1d99b
1388,28043,0.013467666823123167,#74c476
1389,28045,0.035251114112764784,#74c476
1390,28047,0.22936655244402293,#41ab5d
1391,28049,0.06003159222870141,#74c476
1392,28051,0.1594015969924044,#74c476
1393,28053,0.058017335142397965,#74c476
1394,28055,0.07699904871431433,#74c476
1395,28057,0.13228553316096323,#74c476
1396,28059,0.008422484052694247,#a1d99b
1397,28061,-0.003214646558710847,#a1d99b
1398,28063,0.1833778792952967,#74c476
1399,28065,0.2916104178038245,#41ab5d
1400,28067,0.033147599308050175,#74c476
1401,28069,0.026071749337715493,#74c476
1402,28071,-0.027107549596461167,#a1d99b
1403,28073,-0.033740493887144174,#a1d99b
1404,28075,0.0267563377094162,#74c476
1405,28077,0.11383952877504845,#74c476
1406,28079,0.011266468146286061,#74c476
1407,28081,-0.013279323897216724,#a1d99b
1408,28083,0.0059758994957182995,#a1d99b
1409,28085,0.001063025550722983,#a1d99b
1410,28087,0.01705137682079785,#74c476
1411,28089,-0.001258356377073348,#a1d99b
1412,28091,0.029709207586642507,#74c476
1413,28093,0.18365242280473412,#74c476
1414,28095,0.013805948768126955,#74c476
1415,28097,0.06399312497264276,#74c476
1416,28099,0.02390123372519459,#74c476
1417,28101,0.0,#ffffff
1418,28103,-0.010442415004970694,#a1d99b
1419,28105,-0.01733309826918793,#a1d99b
1420,28107,0.1885295663364295,#74c476
1421,28109,0.0,#ffffff
1422,28111,0.0,#ffffff
1423,28113,0.029557063056096913,#74c476
1424,28115,0.0,#ffffff
1425,28117,0.0,#ffffff
1426,28119,0.0,#ffffff
1427,28121,0.0,#ffffff
1428,28123,0.028489919122477055,#74c476
1429,28125,0.019591794857082914,#74c476
1430,28127,0.08034741089802033,#74c476
1431,28129,0.030279914073635266,#74c476
1432,28131,0.007674082148832961,#a1d99b
1433,28133,-0.001550550858688524,#a1d99b
1434,28135,0.028333176426894282,#74c476
1435,28137,-0.0149354792988788,#a1d99b
1436,28139,0.015921939702477676,#74c476
1437,28141,0.0,#ffffff
1438,28143,0.1454817946918806,#74c476
1439,28145,0.034886464425763916,#74c476
1440,28147,0.08662370404933648,#74c476
1441,28149,0.06514205127358391,#74c476
1442,28151,0.004563658831797073,#a1d99b
1443,28153,0.14398125952414814,#74c476
1444,28155,0.030631449965135775,#74c476
1445,28157,0.047974331414177694,#74c476
1446,28159,0.034242173061450755,#74c476
1447,28161,-0.07781138946474651,#a1d99b
1448,28163,0.033439826756161105,#74c476
1449,29001,0.04613624352772073,#74c476
1450,29003,0.07616749129724036,#74c476
1451,29005,-0.01940062567631048,#a1d99b
1452,29007,0.000873022702372137,#a1d99b
1453,29009,0.0023982070361763586,#a1d99b
1454,29011,0.01716252874173843,#74c476
1455,29013,0.04062245538323897,#74c476
1456,29015,-0.015290566490016597,#a1d99b
1457,29017,0.04097552664044403,#74c476
1458,29019,0.042508835048335546,#74c476
1459,29021,0.044297398191830435,#74c476
1460,29023,0.030216055182076904,#74c476
1461,29025,0.0,#ffffff
1462,29027,0.038660326553673574,#74c476
1463,29029,0.1927849555033712,#74c476
1464,29031,0.0,#ffffff
1465,29033,0.11454397218576415,#74c476
1466,29035,0.0652047249403189,#74c476
1467,29037,-0.034724003962649914,#a1d99b
1468,29039,0.0,#ffffff
1469,29041,0.0,#ffffff
1470,29043,0.015659277309037028,#74c476
1471,29045,0.030778928432198174,#74c476
1472,29047,0.031630948779861355,#74c476
1473,29049,0.12501519959337346,#74c476
1474,29051,0.04318928462656311,#74c476
1475,29053,0.08026560954418067,#74c476
1476,29055,0.023266911045068152,#74c476
1477,29057,0.09345540076409367,#74c476
1478,29059,0.010212859085842784,#74c476
1479,29061,0.15162279190230638,#74c476
1480,29063,0.0,#ffffff
1481,29065,0.09981323775203216,#74c476
1482,29067,0.07610185308441954,#74c476
1483,29069,0.09485378063826376,#74c476
1484,29071,0.0,#ffffff
1485,29073,0.06658157065367754,#74c476
1486,29075,-0.009637562672559418,#a1d99b
1487,29077,0.06009066230089359,#74c476
1488,29079,0.03520444737132785,#74c476
1489,29081,0.02255423212817534,#74c476
1490,29083,0.03361317214492042,#74c476
1491,29085,0.04418928102359627,#74c476
1492,29087,-0.020040593770650286,#a1d99b
1493,29089,0.01000932754267483,#74c476
1494,29091,-0.0020291059728666113,#a1d99b
1495,29093,0.012571582194930235,#74c476
1496,29095,0.10784876146008877,#74c476
1497,29097,0.017326141486249013,#74c476
1498,29099,0.2778586897866512,#41ab5d
1499,29101,0.022737216965491587,#74c476
1500,29103,0.11060941029727481,#74c476
1501,29105,0.0,#ffffff
1502,29107,0.09002829817308952,#74c476
1503,29109,4.897093413245722e-05,#a1d99b
1504,29111,0.04838169400100992,#74c476
1505,29113,0.11365937249664733,#74c476
1506,29115,0.01701328843499677,#74c476
1507,29117,-0.0037361713018617144,#a1d99b
1508,29119,0.18109122023612598,#74c476
1509,29121,0.013047660648516654,#74c476
1510,29123,0.02191550964043943,#74c476
1511,29125,-0.009266347367458473,#a1d99b
1512,29127,-0.04016207271863615,#a1d99b
1513,29129,0.004397073279718918,#a1d99b
1514,29131,0.024850071074782418,#74c476
1515,29133,0.014616308792987344,#74c476
1516,29135,0.012477192445986326,#74c476
1517,29137,-0.0030028107569516718,#a1d99b
1518,29139,0.011619430447624375,#74c476
1519,29141,0.02000510953791587,#74c476
1520,29143,0.05898504221019041,#74c476
